sn,_date,index_value,absolute_change,percentage_change
202,2020/10/14,"9,459.00",-33.51,-0.353%
203,2020/10/13,"9,492.51",-38.94,-0.4086%
204,2020/10/12,"9,531.45",-28.37,-0.2968%
205,2020/10/11,"9,559.82",-10.71,-0.1119%
206,2020/10/08,"9,570.53",-24.16,-0.2518%
207,2020/10/07,"9,594.69",17.66,0.1844%
208,2020/10/06,"9,577.03",-25.79,-0.2686%
209,2020/10/05,"9,602.82",-81.34,-0.8399%
210,2020/10/04,"9,684.16",45.03,0.4671%
211,2020/10/01,"9,639.14",157.33,1.6593%
212,2020/09/30,"9,481.81",-35.70,-0.375%
213,2020/09/29,"9,517.50",-42.96,-0.4493%
214,2020/09/28,"9,560.46",-52.91,-0.5503%
215,2020/09/27,"9,613.36",-83.59,-0.862%
216,2020/09/24,"9,696.95",-44.10,-0.4527%
217,2020/09/23,"9,741.06",94.68,0.9815%
218,2020/09/22,"9,646.38",-109.47,-1.1221%
219,2020/09/21,"9,755.85",-67.85,-0.6906%
220,2020/09/20,"9,823.70",-56.26,-0.5694%
221,2020/09/17,"9,879.96",49.88,0.5074%
222,2020/09/16,"9,830.08",72.14,0.7393%
223,2020/09/15,"9,757.93",17.33,0.1779%
224,2020/09/14,"9,740.60",-79.32,-0.8078%
225,2020/09/13,"9,819.93",283.88,2.9769%
226,2020/09/10,"9,536.05",204.53,2.1918%
227,2020/09/09,"9,331.52",166.77,1.8197%
228,2020/09/08,"9,164.75",48.59,0.533%
229,2020/09/07,"9,116.15",-92.54,-1.005%
230,2020/09/06,"9,208.70",-26.33,-0.2852%
231,2020/09/03,"9,235.03",15.32,0.1661%
232,2020/09/02,"9,219.72",-88.68,-0.9527%
233,2020/08/31,"9,308.40",260.33,2.8772%
234,2020/08/30,"9,048.06",46.32,0.51%
235,2020/08/27,"9,001.74",11.05,0.1229%
236,2020/08/26,"8,990.69",-17.97,-0.1995%
237,2020/08/25,"9,008.66",151.73,1.7131%
238,2020/08/24,"8,856.94",162.87,1.8733%
239,2020/08/23,"8,694.07",173.84,2.0404%
240,2020/08/20,"8,520.23",56.82,0.6713%
241,2020/08/19,"8,463.41",-136.59,-1.5882%
242,2020/08/18,"8,599.99",54.06,0.6326%
243,2020/08/17,"8,545.93",106.23,1.2587%
244,2020/08/16,"8,439.70",-76.87,-0.9026%
245,2020/08/13,"8,516.57",-99.52,-1.155%
246,2020/08/12,"8,616.09",6.77,0.0787%
247,2020/08/11,"8,609.31",-23.14,-0.268%
248,2020/08/10,"8,632.45",223.15,2.6536%
249,2020/08/09,"8,409.30",129.56,1.5647%
250,2020/08/06,"8,279.74",50.80,0.6173%
251,2020/08/03,"8,391.58",58.74,0.7049%
252,2020/08/02,"8,332.84",-283.80,-3.2936%
253,2020/07/30,"8,616.64",55.49,0.6482%
254,2020/07/29,"8,561.14",-190.82,-2.1803%
255,2020/07/28,"8,751.97",-50.51,-0.5738%
256,2020/07/27,"8,802.47",-88.77,-0.9985%
257,2020/07/26,"8,891.25",338.80,3.9615%
258,2020/07/23,"8,552.45",154.67,1.8418%
259,2020/07/22,"8,397.78",-71.60,-0.8454%
260,2020/07/21,"8,469.37",-109.12,-1.2721%
261,2020/07/20,"8,578.50",-188.65,-2.1517%
262,2020/07/19,"8,767.14",548.66,6.6759%
263,2020/07/16,"8,218.49",131.15,1.6217%
264,2020/07/15,"8,087.33",-43.41,-0.5339%
265,2020/07/14,"8,130.74",-19.43,-0.2384%
266,2020/07/13,"8,150.18",-54.45,-0.6636%
267,2020/07/12,"8,204.62",197.24,2.4633%
268,2020/07/09,"8,007.38",68.33,0.8607%
269,2020/07/08,"7,939.05",-60.29,-0.7537%
270,2020/07/07,"7,999.34",198.38,2.5431%
271,2020/07/06,"7,800.95",266.43,3.5361%
272,2020/07/01,"7,930.58",548.53,7.4306%
273,2020/06/30,"7,382.05",634.98,9.4112%
274,2020/06/29,"6,747.07",237.62,3.6503%
275,2020/05/13,"6,509.45",-129.97,-1.9576%
276,2020/05/12,"6,639.43",-157.78,-2.3212%
277,2020/03/22,"6,797.21",-103.98,-1.5067%
278,2020/03/19,"6,901.19",140.50,2.0782%
279,2020/03/18,"6,760.69",-137.06,-1.987%
280,2020/03/17,"6,897.74",-426.48,-5.8229%
281,2020/03/16,"7,324.23",48.78,0.6705%
282,2020/03/15,"7,275.45",-621.88,-7.8746%
283,2020/03/12,"7,897.33",-237.30,-2.9172%
284,2020/03/11,"8,134.63",510.97,6.7025%
285,2020/03/10,"7,623.66",-762.92,-9.0969%
286,2020/03/05,"8,386.58",77.85,0.9369%
287,2020/03/04,"8,308.73",-456.96,-5.2131%
288,2020/03/03,"8,765.69",189.30,2.2073%
289,2020/03/02,"8,576.39",-690.31,-7.4494%
290,2020/03/01,"9,266.70",-474.61,-4.8721%
291,2020/02/27,"9,741.31",-164.63,-1.662%
292,2020/02/26,"9,905.94",571.18,6.1189%
293,2020/02/25,"9,334.76",673.49,7.7759%
294,2020/02/24,"8,661.27",-4.73,-0.0546%
295,2020/02/23,"8,666.00",192.36,2.27%
296,2020/02/20,"8,473.65",385.39,4.7648%
297,2020/02/19,"8,088.26",-19.42,-0.2395%
298,2020/02/18,"8,107.68",-45.93,-0.5634%
299,2020/02/17,"8,153.61",117.72,1.465%
300,2020/02/16,"8,035.88",398.69,5.2203%
301,2020/02/13,"7,637.20",102.74,1.3636%
302,2020/02/12,"7,534.46",58.39,0.781%
303,2020/02/11,"7,476.08",53.26,0.7175%
304,2020/02/10,"7,422.82",-1.48,-0.02%
305,2020/02/09,"7,424.30",-75.86,-1.0114%
306,2020/02/06,"7,500.16",23.87,0.3193%
307,2020/02/05,"7,476.29",38.26,0.5144%
308,2020/02/04,"7,438.03",-76.61,-1.0195%
309,2020/02/03,"7,514.64",-42.80,-0.5664%
310,2020/02/02,"7,557.44",-1.09,-0.0144%
311,2020/01/30,"7,558.53",168.63,2.2819%
312,2020/01/29,"7,389.90",-32.87,-0.4429%
313,2020/01/28,"7,422.77",159.28,2.1929%
314,2020/01/27,"7,263.49",174.03,2.4548%
315,2020/01/26,"7,089.46",-124.99,-1.7325%
316,2020/01/23,"7,214.45",40.88,0.5699%
317,2020/01/22,"7,173.57",162.74,2.3212%
318,2020/01/21,"7,010.83",61.47,0.8846%
319,2020/01/20,"6,949.36",-154.65,-2.177%
320,2020/01/19,"7,104.01",403.25,6.0179%
321,2020/01/16,"6,700.76",242.58,3.7561%
322,2020/01/15,"6,458.19",81.07,1.2712%
323,2020/01/14,"6,377.12",-51.66,-0.8036%
324,2020/01/13,"6,428.78",52.07,0.8165%
325,2020/01/12,"6,376.71",409.27,6.8583%
326,2020/01/09,"5,967.45",19.12,0.3214%
327,2020/01/08,"5,948.33",-11.11,-0.1864%
